timestamp,scan_type,market_a,market_b,price_a,price_b,combined,profit_pct,liquidity,action,notes
2026-03-30T12:00:00Z,multi-outcome,Augusta_National_102mkts,YES_sum,n/a,103.9%,103.9%,-3.9%,high,SKIP,MM edge 3.9% - no YES basket arb
2026-03-30T12:00:00Z,multi-outcome,NHL_Stanley_Cup_32mkts,YES_sum,n/a,102.85%,102.85%,-2.85%,high,SKIP,MM edge 2.85% - no YES basket arb
2026-03-30T12:00:00Z,multi-outcome,Eurovision_50mkts,YES_sum,n/a,102.4%,102.4%,-2.4%,high,SKIP,MM edge 2.4% - no YES basket arb
2026-03-30T12:00:00Z,dispute,search_result,none_active,n/a,n/a,n/a,0,none,SKIP,No active disputed markets with orderbook liquidity
2026-03-30T12:00:00Z,scan_summary,top_50_markets,3_scan_types,9_intra+4_corr+3_multi+dispute,>=1.001,n/a,0%,all,COMPLETE,Markets efficient. MMs tight. Multi-outcome sum 102-104% = normal MM edge.
2026-03-30T18:05:22Z,intra-market,top_50_by_volume,50_markets,YES+NO,all>=1.00,~1.001,0%,high,SKIP,All 50 markets efficient - no YES+NO < 0.98 found
2026-03-30T18:05:22Z,correlation,BTC_March30_thresholds,0k-8k,99%->0%,monotonic,n/a,0%,high,SKIP,BTC at 6.7k - market expects 6-68k range. Consistent hierarchy.
2026-03-30T18:05:22Z,correlation,Crude_Oil_March31,0-20,100%->1%,monotonic,n/a,0%,high,SKIP,Consistent - higher thresholds lower probability
2026-03-30T18:05:22Z,correlation,MegaETH_FDV_launch,00M-B,43%->3%,monotonic,n/a,0%,high,SKIP,Consistent - higher FDV targets lower probability
2026-03-30T18:05:22Z,correlation,BTC_2026_annual,0k-00k,100%->4%,monotonic,n/a,0%,high,SKIP,Consistent - 70k/180k both at 7% but within margin
2026-03-30T18:05:22Z,delta-neutral,BTC_Mar30_range,6k-8k,99%/0%,boundary,1.99,0.5%,high,SKIP,Range already priced in - no spread opportunity
2026-03-30T18:05:22Z,dispute,search_result,none_found,n/a,n/a,n/a,0%,none,SKIP,No disputed markets with trading opportunity
2026-03-30T18:05:22Z,near-term,resolution<7d,15_events,BTC/Oil/Iran/Ukraine,n/a,n/a,n/a,high,MONITOR,High-volume events resolving Mar30-Apr3 - monitor for last-minute moves
2026-03-30T18:05:22Z,scan_summary,top_50_markets,3_scan_types,intra+corr+dispute,>=1.00,n/a,0%,all,COMPLETE,Markets efficient. MMs maintaining tight spreads. No structural arb available.
2026-03-30T23:59:00Z,intra-market,Netanyahu_Mar31,YES+NO,0.002,0.999,1.001,0%,high,SKIP,Efficient - expires tomorrow
2026-03-30T23:59:00Z,intra-market,Iran_Regime_Mar31,YES+NO,0.002,0.999,1.001,0%,high,SKIP,Efficient - expires tomorrow
2026-03-30T23:59:00Z,intra-market,US_Forces_Iran_Mar31,YES+NO,0.047,0.955,1.002,0%,high,SKIP,Efficient - 0.2% MM spread
2026-03-30T23:59:00Z,intra-market,Trump_Greenland_2027,YES+NO,0.094,0.907,1.001,0%,high,SKIP,Efficient pricing
2026-03-30T23:59:00Z,intra-market,US_Iran_Ceasefire_Mar31,YES+NO,0.008,0.994,1.002,0%,high,SKIP,Efficient pricing
2026-03-30T23:59:00Z,intra-market,Jesus_Christ_2027,YES+NO,0.039,0.962,1.001,0%,high,SKIP,Efficient pricing
2026-03-30T23:59:00Z,intra-market,LeBron_James_2028,YES+NO,0.005,0.996,1.001,0%,high,SKIP,Efficient pricing
2026-03-30T23:59:00Z,intra-market,Oprah_2028,YES+NO,0.011,0.990,1.001,0%,high,SKIP,Efficient pricing
2026-03-30T23:59:00Z,intra-market,BitBoy_Convicted_Mar31,YES+NO,0.197,0.862,1.059,0%,medium,SKIP,5.9% MM spread - no arb
2026-03-30T23:59:00Z,intra-market,Claude5_Mar31,YES+NO,0.009,0.998,1.007,0%,medium,SKIP,Efficient - expires tomorrow
2026-03-30T23:59:00Z,intra-market,Newsom_2028,YES+NO,0.243,0.759,1.002,0%,high,SKIP,Efficient - tight spread
2026-03-30T23:59:00Z,intra-market,Pumpfun_Airdrop_Mar31,YES+NO,0.003,0.998,1.001,0%,low,SKIP,Efficient - low liquidity
2026-03-30T23:59:00Z,multi-outcome,Dem_2028_Nominee,sum,89.45%,n/a,89.45%,-10.55%,high,MONITOR,Sum under 100% - negRisk managed
2026-03-30T23:59:00Z,multi-outcome,Rep_2028_Nominee,sum,142.2%,n/a,142.2%,+42.2%,high,SKIP,Sum over 100% - normal MM edge in multi-outcome
2026-03-30T23:59:00Z,correlation,BTC_$150k_timeline,3_dates,Mar/Jun/Dec,0.05%/2.05%/10.5%,monotonic,0%,high,SKIP,Consistent - later dates higher prob
2026-03-30T23:59:00Z,correlation,MicroStrategy_BTC,4_dates,2025/Mar/Jun/Dec26,0%/0.05%/3.1%/13%,monotonic,0%,high,SKIP,Consistent hierarchy
2026-03-30T23:59:00Z,correlation,Starmer_out,6_dates,Feb-Dec26,0%->59%,monotonic,0%,medium,SKIP,Consistent - later dates higher prob
2026-03-30T23:59:00Z,dispute,search_result,none_found,n/a,n/a,n/a,0%,none,SKIP,No disputed markets with liquidity
2026-03-30T23:59:00Z,scan_summary,top_50_markets,3_scan_types,12_intra+3_corr+2_multi+dispute,>=1.001,n/a,0%,all,COMPLETE,Markets efficient. All YES+NO >= 1.001. No structural arb available.
2026-03-31T10:00:00Z,intra-market,Netanyahu_Mar31,YES+NO,0.002,0.999,1.001,0%,high,SKIP,Efficient - expires TODAY
2026-03-31T10:00:00Z,intra-market,Iran_Regime_Mar31,YES+NO,0.002,0.999,1.001,0%,high,SKIP,Efficient - expires TODAY
2026-03-31T10:00:00Z,intra-market,US_Iran_Ceasefire_Mar31,YES+NO,0.008,0.993,1.001,0%,high,SKIP,Efficient pricing
2026-03-31T10:00:00Z,intra-market,US_Forces_Iran_Mar31,YES+NO,0.024,0.977,1.001,0%,high,SKIP,Efficient pricing
2026-03-31T10:00:00Z,intra-market,Jesus_Christ_2027,YES+NO,0.039,0.962,1.001,0%,high,SKIP,Efficient pricing
2026-03-31T10:00:00Z,intra-market,Chelsea_Clinton_2028,YES+NO,0.009,0.992,1.001,0%,high,SKIP,Efficient pricing
2026-03-31T10:00:00Z,intra-market,Oprah_2028,YES+NO,0.011,0.990,1.001,0%,high,SKIP,Efficient pricing
2026-03-31T10:00:00Z,intra-market,Andrew_Yang_2028,YES+NO,0.007,0.994,1.001,0%,high,SKIP,Efficient pricing
2026-03-31T10:00:00Z,multi-outcome,Weinstein_prison,6_outcomes,sum_ask=1.046,n/a,1.046,-4.6%,medium,SKIP,No arb - costs $1.046 to guarantee $1.00 return
2026-03-31T10:00:00Z,correlation,MicroStrategy_BTC,4_dates,Mar/Jun/Dec26,0.05%/3.1%/13%,monotonic,0%,high,SKIP,Consistent hierarchy
2026-03-31T10:00:00Z,correlation,Starmer_out,6_dates,Mar-Dec26,0.3%->58%,monotonic,0%,high,SKIP,Consistent - later dates higher prob
2026-03-31T10:00:00Z,correlation,Kostyantynivka,11_dates,Mar-Dec26,2.35%->87.5%,monotonic,0%,high,SKIP,Consistent - later dates higher prob
2026-03-31T10:00:00Z,correlation,BTC_$150k,5_dates,Sep25-Dec26,0%->10.5%,monotonic,0%,high,SKIP,Consistent - later dates higher prob
2026-03-31T10:00:00Z,correlation,MegaETH_FDV,8_thresholds,$600M-$6B,43.5%->1.7%,monotonic,0%,high,SKIP,Consistent - higher thresholds lower prob
2026-03-31T10:00:00Z,dispute,search_result,none_found,n/a,n/a,n/a,0%,none,SKIP,No disputed markets with liquidity
2026-03-31T10:00:00Z,scan_summary,top_50_markets,3_scan_types,8_intra+5_corr+1_multi+dispute,>=1.001,n/a,0%,all,COMPLETE,Markets efficient. MMs tight. Mar31 expiring markets priced at extreme NO. No arb.
2026-03-31T12:00:00Z,intra-market,Netanyahu_Mar31,YES+NO,0.002,0.999,1.001,0%,high,SKIP,Efficient - resolves today
2026-03-31T12:00:00Z,intra-market,Iran_ceasefire_Mar31,YES+NO,0.007,0.994,1.001,0%,high,SKIP,Efficient
2026-03-31T12:00:00Z,intra-market,US_forces_Iran_Mar31,YES+NO,0.028,0.974,1.002,0%,high,SKIP,Efficient
2026-03-31T12:00:00Z,intra-market,US_forces_Iran_Apr30,YES+NO,0.61,0.40,1.01,0%,high,SKIP,Efficient - 1% spread
2026-03-31T12:00:00Z,intra-market,Iran_ceasefire_Apr30,YES+NO,0.34,0.67,1.01,0%,high,SKIP,Efficient - 1% spread
2026-03-31T12:00:00Z,intra-market,Newsom_2028_nom,YES+NO,0.243,0.759,1.002,0%,high,SKIP,Very tight spread
2026-03-31T12:00:00Z,intra-market,JD_Vance_2028_nom,YES+NO,0.365,0.636,1.001,0%,high,SKIP,Efficient
2026-03-31T12:00:00Z,intra-market,OKC_Thunder_NBA,YES+NO,0.38,0.63,1.01,0%,high,SKIP,Efficient - 1% spread
2026-03-31T12:00:00Z,intra-market,Arsenal_CL,YES+NO,0.27,0.74,1.01,0%,high,SKIP,Efficient
2026-03-31T12:00:00Z,intra-market,George_Russell_F1,YES+NO,0.47,0.54,1.01,0%,medium,SKIP,Efficient - tighter than most
2026-03-31T12:00:00Z,intra-market,Spain_FIFA,YES+NO,0.16,0.843,1.003,0%,high,SKIP,Very tight
2026-03-31T12:00:00Z,intra-market,Real_Madrid_CL,YES+NO,0.11,0.90,1.01,0%,high,SKIP,Efficient
2026-03-31T12:00:00Z,correlation,Netanyahu_sequential,3_dates,Mar31/Jun30/EOY26,0.2%/8.5%/41.5%,monotonic,0%,high,SKIP,Consistent
2026-03-31T12:00:00Z,correlation,US_forces_Iran,3_dates,Mar31/Apr30/Dec31,2.5%/61.5%/73.5%,monotonic,0%,high,SKIP,Consistent
2026-03-31T12:00:00Z,correlation,Iran_ceasefire,2_dates,Mar31/Apr30,0.7%/33.5%,monotonic,0%,high,SKIP,Consistent
2026-03-31T12:00:00Z,correlation,JD_Vance_nom_vs_pres,2_markets,nom/pres,36.45%/17.65%,P(pres)<=P(nom),0%,high,SKIP,Logically consistent
2026-03-31T12:00:00Z,correlation,Newsom_nom_vs_pres,2_markets,nom/pres,24.2%/16.75%,P(pres)<=P(nom),0%,high,SKIP,Logically consistent
2026-03-31T12:00:00Z,dispute,scan_v2,none_active,n/a,n/a,n/a,0%,none,SKIP,No disputed markets found with search
2026-03-31T12:00:00Z,scan_summary,top_50_refresh,3_scan_types,12_intra+5_corr+dispute,all>=1.001,tight_spreads,0%,all,COMPLETE,No structural arbitrage. Markets very efficient. Best spreads at 1.001 on high-profile markets.
2026-03-31T18:00:00Z,intra-market,OKC Thunder YES+NO,n/a,0.38,0.63,1.01,0,high,SKIP,1% MM spread - no arb
2026-03-31T18:00:00Z,intra-market,George Russell F1 YES+NO,n/a,0.46,0.55,1.01,0,high,SKIP,1% MM spread - no arb
2026-03-31T18:00:00Z,intra-market,Netanyahu 2026 YES+NO,n/a,0.42,0.60,1.02,0,high,SKIP,2% MM spread - no arb
2026-03-31T18:00:00Z,intra-market,US Iran ceasefire Apr YES+NO,n/a,0.37,0.64,1.01,0,high,SKIP,1% MM spread - no arb
2026-03-31T18:00:00Z,intra-market,Carolina Hurricanes YES+NO,n/a,0.12,0.89,1.01,0,high,SKIP,1% MM spread - no arb
2026-03-31T18:00:00Z,intra-market,Arsenal CL YES+NO,n/a,0.27,0.74,1.01,0,high,SKIP,1% MM spread - no arb
2026-03-31T18:00:00Z,cross-correlation,BTC reach ladder,n/a,multi,multi,n/a,0,high,SKIP,Ladder logically consistent
2026-03-31T18:00:00Z,cross-correlation,BTC dip ladder,n/a,multi,multi,n/a,0,high,SKIP,Ladder logically consistent
2026-03-31T18:00:00Z,dispute,RU-UA ceasefire Mar31,n/a,0.0005,0.9995,n/a,0,high,SKIP,Essentially resolved NO - no discount
2026-03-31T18:00:00Z,dispute,Trump-Putin Mar31,n/a,0,1,n/a,0,high,SKIP,Already resolved - no discount
2026-03-31T23:59:00Z,full_scan,N/A,N/A,N/A,N/A,N/A,0,N/A,NONE,No arb opportunities found in top 50 markets. BTC price correlation anomalies not executable.
2026-04-01T06:00:00Z,intra-market,US forces Iran Apr30 YES+NO,n/a,0.57,0.44,1.01,0,high,SKIP,No arb - 1% overpriced
2026-04-01T06:00:00Z,intra-market,Jesus vs GTA YES+NO,n/a,0.49,0.52,1.01,0,high,SKIP,No arb - 1% overpriced
2026-04-01T06:00:00Z,intra-market,JD Vance Rep YES+NO,n/a,0.367,0.635,1.002,0,high,SKIP,No arb - efficient 0.2% spread
2026-04-01T06:00:00Z,intra-market,Newsom YES+NO,n/a,0.242,0.759,1.001,0,high,SKIP,No arb - efficient 0.1% spread
2026-04-01T06:00:00Z,intra-market,RU/UA Ceasefire YES+NO,n/a,0.27,0.74,1.01,0,high,SKIP,No arb - 1% overpriced
2026-04-01T06:00:00Z,intra-market,MegaETH $1B YES+NO,n/a,0.28,0.74,1.02,0,med,SKIP,No arb - 2% overpriced
2026-04-01T06:00:00Z,intra-market,Greenland YES+NO,n/a,0.086,0.916,1.002,0,high,SKIP,No arb - efficient
2026-04-01T06:00:00Z,cross-market,MegaETH FDV thresholds,n/a,n/a,n/a,n/a,0,med,SKIP,Consistent: higher threshold = lower prob
2026-04-01T06:00:00Z,cross-market,JD Vance Prez vs Rep Nom,n/a,0.177,0.366,n/a,0,high,SKIP,Consistent: Prez 17.7% < Rep Nom 36.6%
2026-04-01T06:00:00Z,cross-market,BTC dip $55k vs $45k,n/a,0.735,0.49,n/a,0,high,SKIP,Consistent: $55k dip 73.5% > $45k dip 49%
2026-04-01T06:00:00Z,cross-market,Iran ceasefire timelines,n/a,0.515,0.66,n/a,0,med,SKIP,Consistent: May 51.5% < June 66%
2026-04-01T06:00:00Z,dispute,n/a,n/a,n/a,n/a,n/a,0,n/a,SKIP,No disputed markets found in active listings
2026-04-01T08:19:59Z,scan_all,intra_market,none,NA,NA,NA,0,NA,no_action,"Checked 10 diverse markets. All YES+NO > 0.98. No arb."
2026-04-01T08:19:59Z,scan_all,cross_correlation,BTC_150k_timeseries,NA,NA,NA,0,NA,no_action,"BTC 50k markets: Mar26=0.05% Jun26=1.7% Dec26=10.5% - logically consistent"
2026-04-01T08:19:59Z,scan_all,dispute_discount,MicroStrategy_BTC_2025,NA,NA,NA,0,NA,no_action,"Disputed but orderbook suspended - not tradeable"
2026-04-01T12:02:35Z,intra_market,top_50_scan,N/A,N/A,N/A,1.01,0,N/A,none,All spreads ~1% - no pure YES/NO arb found
2026-04-01T12:02:35Z,temporal,Netanyahu_series,N/A,0.15-40.5%,N/A,N/A,0,N/A,none,Monotonically increasing - no temporal arb
2026-04-01T12:02:35Z,dispute,general_scan,N/A,N/A,N/A,N/A,0,N/A,none,No disputed markets found in top 200
2026-04-01T12:03:39Z,multi_outcome,GOP_2028_nominee,sum_check,132.75%,N/A,N/A,0,N/A,none,Displayed prices misleading - actual orderbooks efficient at ~100%
2026-04-01T$(date +%H:%M:%S),scan-summary,top-50-markets,,,,,,,"Scanned 50 markets. No intra-market arb (all YES+NO >= 1.00). BTC price thresholds correctly ordered. No active disputes found."
2026-04-01T22:21:19Z,intra_market,top_50_volume_scan,dem2028/sports/crypto,N/A,N/A,1.00-1.01,0,N/A,none,"Scanned Oprah/Clooney/Raimondo/Buttigieg/Obama/GTA-VI/Spain-FIFA/Real-UCL/OKC-NBA/Netanyahu - all at ~1.00-1.01"
2026-04-01T22:21:19Z,correlation,megaeth_fdv_thresholds,8_thresholds,51.5%-2.05%,N/A,N/A,0,N/A,none,"Monotonically decreasing from $600M to $6B - logically consistent"
2026-04-01T22:21:19Z,correlation,time_series_markets,NATO/Starmer/Kostyantynivka,N/A,N/A,N/A,0,N/A,none,"All time series consistent - later dates have higher probabilities"
2026-04-01T22:21:19Z,multi_outcome,harvey_weinstein_prison,6_outcomes,96.25%,N/A,N/A,0,N/A,monitor,"Sum 96.25% leaves 3.75% gap - not pure arb but potential value"
2026-04-01T22:21:19Z,multi_outcome,nhl_stanley_cup_2026,32_teams,100.6%,N/A,N/A,0,N/A,none,"Sum 100.6% - within normal fee range"
2026-04-01T22:21:19Z,multi_outcome,nba_champion_2026,30_teams,101.9%,N/A,N/A,0,N/A,none,"Sum 101.9% - within normal fee range"
2026-04-01T22:21:19Z,dispute,uma_scan,general,N/A,N/A,N/A,0,N/A,none,"No active disputes found in scanned markets"
2026-04-01T22:21:19Z,illiquid,edgex_fdv_boundary,600M-700M,99.95%/0.05%,N/A,N/A,0,low,"Sharp price cliff but no orderbook liquidity - market expects FDV in $600-700M range"
2026-04-01T20:00:00Z,intra-market,Netanyahu 2026 YES+NO,n/a,0.40,0.61,1.01,0,high,SKIP,No arb - combined > 0.98
2026-04-01T20:00:00Z,intra-market,RU-UA Ceasefire/GTAVI YES+NO,n/a,0.55,0.46,1.01,0,high,SKIP,No arb - combined > 0.98
2026-04-01T20:00:00Z,intra-market,Trump out/GTAVI YES+NO,n/a,0.53,0.48,1.01,0,medium,SKIP,No arb - combined > 0.98
2026-04-01T20:00:00Z,intra-market,Jesus/GTAVI YES+NO,n/a,0.49,0.52,1.01,0,very_high,SKIP,No arb but $166k+ liquidity
2026-04-01T20:00:00Z,intra-market,Iran Apr30 YES+NO,n/a,0.038,0.963,1.001,0,high,SKIP,No arb - efficient pricing
2026-04-01T20:00:00Z,intra-market,Iran Jun30 YES+NO,n/a,0.11,0.90,1.01,0,very_high,SKIP,No arb - $57k/$33k liquidity
2026-04-01T20:00:00Z,cross-market,Harvey Weinstein outcomes,n/a,0.278+0.088+0.092+0.241+0.24+0.075,1.014,n/a,0,tiny,SKIP,Sum > 1 - no multi-outcome arb
2026-04-01T20:00:00Z,cross-market,Starmer timeline,n/a,n/a,n/a,n/a,0,n/a,SKIP,Consistent (Apr 2.85% < Jun 24.5% < Dec 59.5%)
2026-04-01T20:00:00Z,cross-market,Kostyantynivka timeline,n/a,n/a,n/a,n/a,0,n/a,SKIP,Consistent (Apr 19% < Jun 59% < Dec 85%)
2026-04-01T20:00:00Z,cross-market,MicroStrategy BTC timeline,n/a,n/a,n/a,n/a,0,n/a,SKIP,Consistent (Mar 0% < Jun 3.25% < Dec 13.5%)
2026-04-01T20:00:00Z,dispute,No disputed markets found,n/a,n/a,n/a,n/a,0,n/a,SKIP,0 markets in dispute state
